N,Z,A,EL,MASSEXCESS,dMASSEXCESS,BINDINGENERGY_A,dBINDINGENERGY_A,IsCalculated
60, 57, 117, La, -46565, 894, 946316, 894, 1
74, 44, 118, Ru, -58656, 904, 976649, 904, 1
73, 45, 118, Rh, -65736, 699, 982946, 699, 1
72, 46, 118, Pd, -75465.986, 209.933, 991893.821, 209.933, 0
71, 47, 118, Ag, -79565.986, 63.810, 995211.467, 63.810, 0
70, 48, 118, Cd, -86708.904, 20.259, 1001572.032, 20.259, 0
69, 49, 118, In, -87230.094, 8.237, 1001310.868, 8.239, 0
68, 50, 118, Sn, -91653.102, 2.870, 1004951.523, 2.875, 0
67, 51, 118, Sb, -87996.470, 4.134, 1000512.537, 4.137, 0
66, 52, 118, Te, -87723.260, 15.787, 999456.974, 15.788, 0
65, 53, 118, I, -80690.442, 78.296, 991641.803, 78.296, 0
64, 54, 118, Xe, -77713.676, 1000.085, 987882.683, 1000.085, 0
63, 55, 118, Cs, -68413.676, 13.005, 977800.330, 13.006, 0
62, 56, 118, Ba, -62000, 503, 970605, 503, 1
61, 57, 118, La, -49770, 801, 957592, 801, 1
74, 45, 119, Rh, -63938, 801, 989219, 801, 1
73, 46, 119, Pd, -72023, 298, 996522, 298, 1
72, 47, 119, Ag, -78556.562, 89.777, 1002273.366, 89.777, 0
71, 48, 119, Cd, -83906.562, 80.374, 1006841.012, 80.374, 0
70, 49, 119, In, -87703.562, 7.744, 1009855.659, 7.746, 0
69, 50, 119, Sn, -90067.185, 2.798, 1011436.929, 2.803, 0
68, 51, 119, Sb, -89473.283, 8.150, 1010060.673, 8.151, 0
67, 52, 119, Te, -87180.271, 8.390, 1006985.308, 8.392, 0
66, 53, 119, I, -83665.999, 63.422, 1002688.683, 63.423, 0
65, 54, 119, Xe, -78660.656, 123.424, 996900.986, 123.424, 0
64, 55, 119, Cs, -72311.049, 14.099, 989769.026, 14.100, 0
63, 56, 119, Ba, -64224.707, 1019.887, 980900.330, 1019.887, 0
62, 57, 119, La, -54967, 699, 970861, 699, 1
61, 58, 119, Ce, -44004, 904, 959115, 904, 1
75, 45, 120, Rh, -59821, 801, 993173, 801, 1
74, 46, 120, Pd, -70766, 401, 1003336, 401, 1
73, 47, 120, Ag, -75647.912, 73.165, 1007436.039, 73.165, 0
72, 48, 120, Cd, -83972.912, 18.792, 1014978.686, 18.793, 0
71, 49, 120, In, -85733.293, 40.079, 1015956.714, 40.079, 0
70, 50, 120, Sn, -91103.293, 2.513, 1020544.360, 2.519, 0
69, 51, 120, Sb, -88422.693, 7.569, 1017081.406, 7.571, 0
68, 52, 120, Te, -89404.882, 10.308, 1017281.242, 10.310, 0
67, 53, 120, I, -83789.882, 18.201, 1010883.889, 18.201, 0
66, 54, 120, Xe, -81829.882, 43.946, 1008141.535, 43.946, 0
65, 55, 120, Cs, -73887.752, 9.870, 999417.052, 9.871, 0
64, 56, 120, Ba, -68887.752, 300.162, 993634.698, 300.162, 0
63, 57, 120, La, -57687, 596, 981652, 596, 1
62, 58, 120, Ce, -49705, 801, 972887, 801, 1
76, 45, 121, Rh, -57678, 904, 999102, 904, 1
75, 46, 121, Pd, -66900, 503, 1007542, 503, 1
74, 47, 121, Ag, -74658.233, 146.810, 1014517.683, 146.810, 0
73, 48, 121, Cd, -81058.233, 84.576, 1020135.329, 84.576, 0
72, 49, 121, In, -85838.233, 27.442, 1024132.976, 27.443, 0
71, 50, 121, Sn, -89202.770, 2.487, 1026715.160, 2.493, 0
70, 51, 121, Sb, -89592.901, 2.266, 1026322.937, 2.272, 0
69, 52, 121, Te, -88557.294, 25.216, 1024504.976, 25.216, 0
68, 53, 121, I, -86287.943, 11.141, 1021453.273, 11.142, 0
67, 54, 121, Xe, -82542.934, 24.487, 1016925.910, 24.487, 0
66, 55, 121, Cs, -77142.934, 14.128, 1010743.556, 14.129, 0
65, 56, 121, Ba, -70340.913, 303.202, 1003159.182, 303.202, 0
64, 57, 121, La, -62401, 503, 994437, 503, 1
63, 58, 121, Ce, -52471, 699, 983725, 699, 1
62, 59, 121, Pr, -41579, 803, 972050, 803, 1
76, 46, 122, Pd, -65391, 503, 1014104, 503, 1
75, 47, 122, Ag, -71427, 205, 1019358, 205, 1
74, 48, 122, Cd, -80574, 205, 1027723, 205, 1
73, 49, 122, In, -83576.327, 50.073, 1029942.393, 50.073, 0
72, 50, 122, Sn, -89944.918, 2.694, 1035528.631, 2.699, 0
71, 51, 122, Sb, -88328.519, 2.239, 1033129.878, 2.245, 0
70, 52, 122, Te, -90311.064, 1.850, 1034330.070, 1.858, 0
69, 53, 122, I, -86077.064, 5.331, 1029313.716, 5.334, 0
68, 54, 122, Xe, -85186.607, 87.367, 1027640.906, 87.367, 0
67, 55, 122, Cs, -78131.893, 16.329, 1019803.838, 16.329, 0
66, 56, 122, Ba, -74277, 298, 1015167, 298, 1
65, 57, 122, La, -64543, 503, 1004650, 503, 1
64, 58, 122, Ce, -57743, 596, 997068, 596, 1
63, 59, 122, Pr, -45038, 801, 983580, 801, 1
77, 46, 123, Pd, -61236, 596, 1018021, 596, 1
76, 47, 123, Ag, -69955, 298, 1025957, 298, 1
75, 48, 123, Cd, -77310.567, 40.874, 1032530.309, 40.874, 0
74, 49, 123, In, -83425.567, 24.118, 1037862.956, 24.119, 0
73, 50, 123, Sn, -87819.470, 2.681, 1041474.506, 2.686, 0
72, 51, 123, Sb, -89222.491, 2.005, 1042095.173, 2.012, 0
71, 52, 123, Te, -89169.158, 1.808, 1041259.487, 1.816, 0
70, 53, 123, I, -87934.936, 3.627, 1039242.911, 3.631, 0
69, 54, 123, Xe, -85258.936, 15.432, 1035784.558, 15.433, 0
68, 55, 123, Cs, -81049.124, 12.216, 1030792.392, 12.217, 0
67, 56, 123, Ba, -75591, 298, 1024552, 298, 1
66, 57, 123, La, -68707, 401, 1016886, 401, 1
65, 58, 123, Ce, -60072, 503, 1007468, 503, 1
64, 59, 123, Pr, -50338, 699, 996952, 699, 1
77, 47, 124, Ag, -66574, 401, 1030647, 401, 1
76, 48, 124, Cd, -76710.101, 62.641, 1040001.166, 62.642, 0
75, 49, 124, In, -80876.101, 49.020, 1043384.812, 49.020, 0
74, 50, 124, Sn, -88236.101, 1.392, 1049962.459, 1.402, 0
73, 51, 124, Sb, -87618.618, 2.005, 1048562.623, 2.012, 0
72, 52, 124, Te, -90523.071, 1.480, 1050684.722, 1.490, 0
71, 53, 124, I, -87363.484, 2.377, 1046742.782, 2.382, 0
70, 54, 124, Xe, -87657.508, 1.953, 1046254.453, 1.959, 0
69, 55, 124, Cs, -81742.563, 11.890, 1039557.154, 11.891, 0
68, 56, 124, Ba, -79094.600, 14.281, 1036126.838, 14.282, 0
67, 57, 124, La, -70300, 298, 1026550, 298, 1
66, 58, 124, Ce, -64720, 503, 1020188, 503, 1
65, 59, 124, Pr, -53132, 596, 1007818, 596, 1
78, 47, 125, Ag, -64702, 401, 1036846, 401, 1
77, 48, 125, Cd, -73357.777, 68.893, 1044720.165, 68.893, 0
76, 49, 125, In, -80479.777, 30.037, 1051059.811, 30.038, 0
75, 50, 125, Sn, -85897.777, 1.497, 1055695.458, 1.506, 0
74, 51, 125, Sb, -88261.089, 2.837, 1057276.416, 2.842, 0
73, 52, 125, Te, -89027.789, 1.884, 1057260.763, 1.891, 0
72, 53, 125, I, -88842.019, 1.885, 1056292.639, 1.892, 0
71, 54, 125, Xe, -87189.468, 1.992, 1053857.735, 1.999, 0
70, 55, 125, Cs, -84090.728, 7.838, 1049976.642, 7.840, 0
69, 56, 125, Ba, -79530.728, 250.123, 1044634.288, 250.123, 0
68, 57, 125, La, -73895, 298, 1038217, 298, 1
67, 58, 125, Ce, -66565, 401, 1030103, 401, 1
66, 59, 125, Pr, -57911, 503, 1020667, 503, 1
79, 47, 126, Ag, -61013, 401, 1041229, 401, 1
78, 48, 126, Cd, -72326.776, 54.143, 1051760.487, 54.143, 0
77, 49, 126, In, -77812.776, 40.441, 1056464.133, 40.441, 0
76, 50, 126, Sn, -86019.776, 10.698, 1063888.780, 10.699, 0
75, 51, 126, Sb, -86397.776, 31.850, 1063484.426, 31.851, 0
74, 52, 126, Te, -90070.293, 1.874, 1066374.589, 1.882, 0
73, 53, 126, I, -87914.962, 3.877, 1063436.905, 3.881, 0
72, 54, 126, Xe, -89172.962, 6.327, 1063912.552, 6.329, 0
71, 55, 126, Cs, -84348.676, 12.341, 1058305.913, 12.343, 0
70, 56, 126, Ba, -82675.533, 14.281, 1055850.416, 14.282, 0
69, 57, 126, La, -75106, 298, 1047499, 298, 1
68, 58, 126, Ce, -70700, 401, 1042311, 401, 1
67, 59, 126, Pr, -60258, 503, 1031086, 503, 1
66, 60, 126, Nd, -53030, 699, 1023075, 699, 1
80, 47, 127, Ag, -58796, 503, 1047083, 503, 1
79, 48, 127, Cd, -68525.512, 74.445, 1056030.545, 74.445, 0
78, 49, 127, In, -76993.512, 39.661, 1063716.192, 39.661, 0
77, 50, 127, Sn, -83507.512, 24.739, 1069447.839, 24.739, 0
76, 51, 127, Sb, -86708.512, 6.000, 1071866.485, 6.003, 0
75, 52, 127, Te, -88289.512, 3.317, 1072665.132, 3.321, 0
74, 53, 127, I, -88987.080, 3.691, 1072580.346, 3.695, 0
73, 54, 127, Xe, -88324.638, 4.176, 1071135.551, 4.179, 0
72, 55, 127, Cs, -86239.937, 8.745, 1068268.496, 8.746, 0
71, 56, 127, Ba, -82789.937, 100.382, 1064036.143, 100.382, 0
70, 57, 127, La, -78096, 224, 1058560, 224, 1
69, 58, 127, Ce, -71958, 298, 1051639, 298, 1
68, 59, 127, Pr, -64431, 401, 1043331, 401, 1
67, 60, 127, Nd, -55424, 596, 1033541, 596, 1
80, 48, 128, Cd, -67290.542, 294.042, 1062866.898, 294.042, 0
79, 49, 128, In, -74360.542, 48.590, 1069154.545, 48.590, 0
78, 50, 128, Sn, -83336.142, 27.221, 1077347.791, 27.221, 0
77, 51, 128, Sb, -84610.075, 25.063, 1077839.371, 25.064, 0
76, 52, 128, Te, -88993.635, 1.778, 1081440.577, 1.786, 0
75, 53, 128, I, -87741.827, 3.691, 1079406.416, 3.695, 0
74, 54, 128, Xe, -89860.807, 1.424, 1080743.042, 1.434, 0
73, 55, 128, Cs, -85932.247, 5.505, 1076032.130, 5.508, 0
72, 56, 128, Ba, -85409.725, 11.212, 1074727.253, 11.213, 0
71, 57, 128, La, -78759.725, 400.157, 1067294.900, 400.157, 0
70, 58, 128, Ce, -75572, 298, 1063325, 298, 1
69, 59, 128, Pr, -66322, 401, 1053293, 401, 1
68, 60, 128, Nd, -60184, 596, 1046372, 596, 1
67, 61, 128, Pm, -48195, 904, 1033601, 904, 1
81, 48, 129, Cd, -63099, 401, 1066747, 401, 1
80, 49, 129, In, -72975.131, 126.028, 1075840.457, 126.028, 0
79, 50, 129, Sn, -80630.131, 121.898, 1082713.103, 121.898, 0
78, 51, 129, Sb, -84626.131, 21.428, 1085926.750, 21.428, 0
77, 52, 129, Te, -87005.631, 3.023, 1087523.897, 3.029, 0
76, 53, 129, I, -88503.573, 3.400, 1088239.485, 3.405, 0
75, 54, 129, Xe, -88697.350, 0.813, 1087650.909, 0.832, 0
74, 55, 129, Cs, -87501.395, 4.642, 1085672.600, 4.645, 0
73, 56, 129, Ba, -85069.842, 11.454, 1082458.693, 11.456, 0
72, 57, 129, La, -81349.842, 51.295, 1077956.340, 51.296, 0
71, 58, 129, Ce, -75749.842, 206.473, 1071573.987, 206.473, 0
70, 59, 129, Pr, -69992, 298, 1065034, 298, 1
69, 60, 129, Nd, -62983, 423, 1057243, 423, 1
68, 61, 129, Pm, -52946, 801, 1046423, 801, 1
82, 48, 130, Cd, -61497, 401, 1073216, 401, 1
81, 49, 130, In, -69997.161, 47.892, 1080933.809, 47.892, 0
80, 50, 130, Sn, -80246.161, 29.149, 1090400.456, 29.149, 0
79, 51, 130, Sb, -82393.930, 25.075, 1091765.872, 25.076, 0
78, 52, 130, Te, -87352.930, 1.943, 1095942.518, 1.951, 0
77, 53, 130, I, -86932.580, 3.400, 1094739.814, 3.405, 0
76, 54, 130, Xe, -89881.796, 0.895, 1096906.678, 0.912, 0
75, 55, 130, Cs, -86902.636, 8.480, 1093145.164, 8.482, 0
74, 56, 130, Ba, -87271.214, 6.885, 1092731.389, 6.887, 0
73, 57, 130, La, -81673, 205, 1086351, 205, 1
72, 58, 130, Ce, -79792.359, 612.411, 1083687.827, 612.411, 0
71, 59, 130, Pr, -71371, 298, 1074484, 298, 1
70, 60, 130, Nd, -66341, 503, 1068672, 503, 1
69, 61, 130, Pm, -55470, 699, 1057019, 699, 1
68, 62, 130, Sm, -47851, 904, 1048617, 904, 1
82, 49, 131, In, -68215.710, 76.137, 1087223.681, 76.137, 0
81, 50, 131, Sn, -77389.307, 72.829, 1095614.925, 72.829, 0
80, 51, 131, Sb, -82021.307, 70.029, 1099464.571, 70.029, 0
79, 52, 131, Te, -85211.307, 2.007, 1101872.218, 2.015, 0
78, 53, 131, I, -87444.761, 1.145, 1103323.318, 1.159, 0
77, 54, 131, Xe, -88415.608, 0.972, 1103511.812, 0.989, 0
76, 55, 131, Cs, -88063.214, 5.354, 1102377.064, 5.357, 0
75, 56, 131, Ba, -86693.390, 6.887, 1100224.888, 6.889, 0
74, 57, 131, La, -83733.390, 100.237, 1096482.534, 100.237, 0
73, 58, 131, Ce, -79713.390, 412.368, 1091680.181, 412.368, 0
72, 59, 131, Pr, -74463.390, 438.802, 1085647.827, 438.802, 0
71, 60, 131, Nd, -67903.390, 463.732, 1078305.474, 463.732, 0
70, 61, 131, Pm, -59802, 596, 1069422, 596, 1
69, 62, 131, Sm, -50403, 904, 1059241, 904, 1
83, 49, 132, In, -62485.535, 65.374, 1089564.829, 65.374, 0
82, 50, 132, Sn, -76620.535, 25.957, 1102917.476, 25.958, 0
81, 51, 132, Sb, -79723.535, 23.017, 1105238.122, 23.017, 0
80, 52, 132, Te, -85209.535, 11.392, 1109941.769, 11.393, 0
79, 53, 132, I, -85702.535, 10.666, 1109652.416, 10.668, 0
78, 54, 132, Xe, -89279.535, 1.126, 1112447.062, 1.140, 0
77, 55, 132, Cs, -87160.068, 3.276, 1109545.241, 3.281, 0
76, 56, 132, Ba, -88439.611, 3.124, 1110042.431, 3.129, 0
75, 57, 132, La, -83731.611, 44.830, 1104552.078, 44.831, 0
74, 58, 132, Ce, -82447, 196, 1102485, 196, 1
73, 59, 132, Pr, -75339, 196, 1094595, 196, 1
72, 60, 132, Nd, -71613, 298, 1090087, 298, 1
71, 61, 132, Pm, -61711, 503, 1079403, 503, 1
70, 62, 132, Sm, -55126, 699, 1072035, 699, 1
69, 63, 132, Eu, -42700, 904, 1058826, 904, 1
84, 49, 133, In, -57436, 401, 1092587, 401, 1
83, 50, 133, Sn, -70966.712, 80.438, 1105334.975, 80.438, 0
82, 51, 133, Sb, -78956.712, 76.454, 1112542.622, 76.454, 0
81, 52, 133, Te, -82959.712, 75.341, 1115763.268, 75.341, 0
80, 53, 133, I, -85877.712, 26.005, 1117898.915, 26.005, 0
79, 54, 133, Xe, -87648.300, 3.805, 1118887.150, 3.809, 0
78, 55, 133, Cs, -88075.660, 2.952, 1118532.156, 2.958, 0
77, 56, 133, Ba, -87558.217, 3.105, 1117232.360, 3.110, 0
76, 57, 133, La, -85328.217, 200.024, 1114220.006, 200.024, 0
75, 58, 133, Ce, -82391, 196, 1110500, 196, 1
74, 59, 133, Pr, -78059, 196, 1105386, 196, 1
73, 60, 133, Nd, -72461, 298, 1099006, 298, 1
72, 61, 133, Pm, -65465, 503, 1091228, 503, 1
71, 62, 133, Sm, -57073, 596, 1082053, 596, 1
70, 63, 133, Eu, -47599, 904, 1071797, 904, 1
85, 49, 134, In, -51549, 503, 1094771, 503, 1
84, 50, 134, Sn, -66635.740, 104.886, 1109075.326, 104.886, 0
83, 51, 134, Sb, -74005.740, 53.861, 1115662.973, 53.862, 0
82, 52, 134, Te, -82399.438, 33.552, 1123274.318, 33.552, 0
81, 53, 134, I, -83949.438, 15.024, 1124041.964, 15.025, 0
80, 54, 134, Xe, -88124.438, 0.845, 1127434.611, 0.865, 0
79, 55, 134, Cs, -86895.877, 2.952, 1125423.696, 2.958, 0
78, 56, 134, Ba, -88954.546, 2.963, 1126700.011, 2.969, 0
77, 57, 134, La, -85241.369, 25.895, 1122204.482, 25.896, 0
76, 58, 134, Ce, -84741.369, 201.669, 1120922.128, 201.669, 0
75, 59, 134, Pr, -78551, 298, 1113950, 298, 1
74, 60, 134, Nd, -75781, 334, 1110397, 334, 1
73, 61, 134, Pm, -66611, 389, 1100445, 389, 1
72, 62, 134, Sm, -61460, 503, 1094511, 503, 1
71, 63, 134, Eu, -50003, 699, 1082272, 699, 1
85, 50, 135, Sn, -60799, 401, 1111310, 401, 1
84, 51, 135, Sb, -69705.584, 105.098, 1119434.139, 105.098, 0
83, 52, 135, Te, -77825.584, 92.442, 1126771.786, 92.442, 0
82, 53, 135, I, -83787.584, 23.356, 1131951.432, 23.357, 0
81, 54, 135, Xe, -86435.645, 9.956, 1133817.140, 9.957, 0
80, 55, 135, Cs, -87586.595, 3.115, 1134185.737, 3.121, 0
79, 56, 135, Ba, -87855.940, 2.980, 1133672.728, 2.986, 0
78, 57, 135, La, -86655.940, 10.435, 1131690.375, 10.436, 0
77, 58, 135, Ce, -84630.357, 11.431, 1128882.439, 11.432, 0
76, 59, 135, Pr, -80910.357, 150.435, 1124380.086, 150.435, 0
75, 60, 135, Nd, -76159, 205, 1118846, 205, 1
74, 61, 135, Pm, -70219, 323, 1112124, 323, 1
73, 62, 135, Sm, -63016, 503, 1104138, 503, 1
72, 63, 135, Eu, -54287, 596, 1094628, 596, 1
86, 50, 136, Sn, -56504, 503, 1115087, 503, 1
85, 51, 136, Sb, -64590, 298, 1122390, 298, 1
84, 52, 136, Te, -74423.420, 48.715, 1131440.945, 48.715, 0
83, 53, 136, I, -79498.246, 50.156, 1135733.417, 50.156, 0
82, 54, 136, Xe, -86424.442, 7.158, 1141877.260, 7.161, 0
81, 55, 136, Cs, -86344.134, 3.511, 1141014.598, 3.517, 0
80, 56, 136, Ba, -88892.358, 2.980, 1142780.469, 2.986, 0
79, 57, 136, La, -86022.358, 70.063, 1139128.116, 70.064, 0
78, 58, 136, Ce, -86495.190, 47.754, 1138818.595, 47.754, 0
77, 59, 136, Pr, -81368.844, 51.042, 1132909.895, 51.043, 0
76, 60, 136, Nd, -79157.844, 56.836, 1129916.541, 56.836, 0
75, 61, 136, Pm, -71307.844, 207.919, 1121284.188, 207.919, 0
74, 62, 136, Sm, -66788, 401, 1115982, 401, 1
73, 63, 136, Eu, -56355, 503, 1104767, 503, 1
72, 64, 136, Gd, -49304, 699, 1096933, 699, 1
87, 50, 137, Sn, -50496, 596, 1117150, 596, 1
86, 51, 137, Sb, -60258, 401, 1126130, 401, 1
85, 52, 137, Te, -69559.519, 122.472, 1134648.367, 122.473, 0
84, 53, 137, I, -76501.119, 27.771, 1140807.613, 27.772, 0
83, 54, 137, Xe, -82378.579, 7.164, 1145902.720, 7.166, 0
82, 55, 137, Cs, -86551.145, 2.985, 1149292.932, 2.991, 0
81, 56, 137, Ba, -87726.774, 2.980, 1149686.208, 2.986, 0
80, 57, 137, La, -87126.667, 47.782, 1148303.748, 47.783, 0
79, 58, 137, Ce, -85904.567, 47.755, 1146299.295, 47.756, 0
78, 59, 137, Pr, -83202.567, 48.791, 1142814.941, 48.792, 0
77, 60, 137, Nd, -79512.567, 72.778, 1138342.588, 72.778, 0
76, 61, 137, Pm, -73856, 135, 1131903, 135, 1
75, 62, 137, Sm, -67955.543, 114.736, 1125220.857, 114.736, 0
74, 63, 137, Eu, -60351, 503, 1116834, 503, 1
73, 64, 137, Gd, -51558, 596, 1107259, 596, 1
87, 51, 138, Sb, -54995, 503, 1128938, 503, 1
86, 52, 138, Te, -65931, 205, 1139091, 205, 1
85, 53, 138, I, -72299.139, 79.194, 1144676.956, 79.194, 0
84, 54, 138, Xe, -80119.139, 37.035, 1151714.602, 37.036, 0
83, 55, 138, Cs, -82893.139, 9.572, 1153706.249, 9.574, 0
82, 56, 138, Ba, -88267.172, 2.980, 1158297.929, 2.986, 0
81, 57, 138, La, -86529.421, 4.118, 1155777.825, 4.122, 0
80, 58, 138, Ce, -87573.860, 10.546, 1156039.910, 10.548, 0
79, 59, 138, Pr, -83136.860, 14.533, 1150820.557, 14.535, 0
78, 60, 138, Nd, -81116.860, 101.051, 1148018.203, 101.051, 0
77, 61, 138, Pm, -74116.860, 269.650, 1140235.850, 269.650, 0
76, 62, 138, Sm, -71222, 298, 1136559, 298, 1
75, 63, 138, Eu, -61991, 401, 1126545, 401, 1
74, 64, 138, Gd, -55918, 503, 1119690, 503, 1
73, 65, 138, Tb, -43901, 801, 1106891, 801, 1
88, 51, 139, Sb, -50571, 596, 1132585, 596, 1
87, 52, 139, Te, -60799, 401, 1142030, 401, 1
86, 53, 139, I, -68843.542, 31.213, 1149292.682, 31.214, 0
85, 54, 139, Xe, -75649.542, 21.101, 1155316.329, 21.102, 0
84, 55, 139, Cs, -80706.565, 4.316, 1159590.998, 4.320, 0
83, 56, 139, Ba, -84919.280, 2.980, 1163021.360, 2.986, 0
82, 57, 139, La, -87236.114, 3.215, 1164555.840, 3.221, 0
81, 58, 139, Ce, -86958.114, 7.703, 1163495.487, 7.706, 0
80, 59, 139, Pr, -84829.114, 8.267, 1160584.133, 8.269, 0
79, 60, 139, Nd, -82042.114, 50.679, 1157014.780, 50.679, 0
78, 61, 139, Pm, -77537.722, 58.437, 1151728.035, 58.437, 0
77, 62, 139, Sm, -72375.210, 14.904, 1145783.169, 14.905, 0
76, 63, 139, Eu, -66295.210, 52.174, 1138920.816, 52.174, 0
75, 64, 139, Gd, -57678, 503, 1129521, 503, 1
74, 65, 139, Tb, -48410, 699, 1119471, 699, 1
88, 52, 140, Te, -57101, 503, 1146403, 503, 1
87, 53, 140, I, -64077, 214, 1152598, 214, 1
86, 54, 140, Xe, -72995.897, 60.629, 1160734.006, 60.629, 0
85, 55, 140, Cs, -77055.897, 8.709, 1164011.653, 8.711, 0
84, 56, 140, Ba, -83276.031, 8.402, 1169449.433, 8.404, 0
83, 57, 140, La, -84325.762, 3.215, 1169716.811, 3.221, 0
82, 58, 140, Ce, -88087.615, 3.074, 1172696.311, 3.080, 0
81, 59, 140, Pr, -84699.615, 6.742, 1168525.958, 6.744, 0
80, 60, 140, Nd, -84477.342, 19.182, 1167521.331, 19.183, 0
79, 61, 140, Pm, -78430.247, 30.209, 1160691.882, 30.210, 0
78, 62, 140, Sm, -75459.386, 14.904, 1156938.668, 14.905, 0
77, 63, 140, Eu, -66989.386, 52.174, 1147686.315, 52.174, 0
76, 64, 140, Gd, -62189.386, 403.388, 1142103.961, 403.388, 0
75, 65, 140, Tb, -50889.386, 895.948, 1130021.608, 895.948, 0
74, 66, 140, Dy, -43044, 904, 1121394, 904, 1
89, 52, 141, Te, -51800, 503, 1149175, 503, 1
88, 53, 141, I, -60705, 298, 1157297, 298, 1
87, 54, 141, Xe, -68328.538, 90.609, 1164137.970, 90.609, 0
86, 55, 141, Cs, -74478.538, 10.486, 1169505.616, 10.488, 0
85, 56, 141, Ba, -79729.877, 8.234, 1173974.602, 8.237, 0
84, 57, 141, La, -82942.993, 4.938, 1176405.365, 4.943, 0
83, 58, 141, Ce, -85444.905, 3.063, 1178124.923, 3.070, 0
82, 59, 141, Pr, -86025.576, 3.022, 1177923.241, 3.028, 0
81, 60, 141, Nd, -84202.574, 4.122, 1175317.886, 4.127, 0
80, 61, 141, Pm, -80474.888, 27.216, 1170807.846, 27.216, 0
79, 62, 141, Sm, -75946.081, 12.178, 1165496.685, 12.180, 0
78, 63, 141, Eu, -69968.353, 28.335, 1158736.605, 28.335, 0
77, 64, 141, Gd, -63146, 298, 1151132, 298, 1
76, 65, 141, Tb, -54809, 596, 1142013, 596, 1
75, 66, 141, Dy, -45466, 699, 1131887, 699, 1
90, 52, 142, Te, -47972, 596, 1153417, 596, 1
89, 53, 142, I, -55722, 401, 1160385, 401, 1
88, 54, 142, Xe, -65481.242, 100.558, 1169361.997, 100.559, 0
87, 55, 142, Cs, -70521.242, 10.582, 1173619.643, 10.584, 0
86, 56, 142, Ba, -77828.012, 6.391, 1180144.060, 6.394, 0
85, 57, 142, La, -80039.086, 5.921, 1181572.781, 5.924, 0
84, 58, 142, Ce, -84542.631, 3.426, 1185293.973, 3.432, 0
83, 59, 142, Pr, -83797.314, 3.021, 1183766.302, 3.028, 0
82, 60, 142, Nd, -85959.517, 2.820, 1185146.152, 2.827, 0
81, 61, 142, Pm, -81085.853, 42.517, 1179490.134, 42.517, 0
80, 62, 142, Sm, -78996.944, 10.697, 1176618.872, 10.699, 0
79, 63, 142, Eu, -71352.399, 30.539, 1168191.973, 30.539, 0
78, 64, 142, Gd, -67152.399, 301.550, 1163209.620, 301.550, 0
77, 65, 142, Tb, -56752.399, 762.189, 1152027.266, 762.189, 0
76, 66, 142, Dy, -49652.399, 787.993, 1144144.913, 787.993, 0
75, 67, 142, Ho, -37390, 997, 1131100, 997, 1
90, 53, 143, I, -52098, 401, 1164833, 401, 1
89, 54, 143, Xe, -60650, 224, 1172602, 224, 1
88, 55, 143, Cs, -67691.387, 22.284, 1178861.111, 22.285, 0
87, 56, 143, Ba, -73944.606, 13.331, 1184331.977, 13.333, 0
86, 57, 143, La, -78190.856, 15.299, 1187795.873, 15.300, 0
85, 58, 143, Ce, -81616.413, 3.422, 1190439.078, 3.428, 0
84, 59, 143, Pr, -83077.858, 3.087, 1191118.168, 3.094, 0
83, 60, 143, Nd, -84011.780, 2.819, 1191269.737, 2.826, 0
82, 61, 143, Pm, -82970.420, 3.652, 1189446.024, 3.657, 0
81, 62, 143, Sm, -79527.634, 4.029, 1185220.885, 4.034, 0
80, 63, 143, Eu, -74252.511, 13.371, 1179163.408, 13.373, 0
79, 64, 143, Gd, -68242.511, 200.446, 1172371.055, 200.447, 0
78, 65, 143, Tb, -60780, 401, 1164126, 401, 1
77, 66, 143, Dy, -52322, 503, 1154886, 503, 1
76, 67, 143, Ho, -42206, 699, 1143987, 699, 1
91, 53, 144, I, -46938, 503, 1167744, 503, 1
90, 54, 144, Xe, -57538, 317, 1177562, 317, 1
89, 55, 144, Cs, -63316.084, 28.472, 1182557.132, 28.473, 0
88, 56, 144, Ba, -71780.481, 13.846, 1190239.175, 13.848, 0
87, 57, 144, La, -74899.869, 55.960, 1192576.210, 55.961, 0
86, 58, 144, Ce, -80441.308, 3.794, 1197335.295, 3.800, 0
85, 59, 144, Pr, -80759.963, 3.702, 1196871.597, 3.707, 0
84, 60, 144, Nd, -83757.479, 2.819, 1199086.759, 2.827, 0
83, 61, 144, Pm, -81425.820, 3.557, 1195972.747, 3.563, 0
82, 62, 144, Sm, -81976.369, 3.279, 1195740.942, 3.285, 0
81, 63, 144, Eu, -75661.412, 17.588, 1188643.632, 17.589, 0
80, 64, 144, Gd, -71361.412, 400.386, 1183561.278, 400.387, 0
79, 65, 144, Tb, -62848, 298, 1174265, 298, 1
78, 66, 144, Dy, -56756, 401, 1167391, 401, 1
77, 67, 144, Ho, -45047, 596, 1154900, 596, 1
76, 68, 144, Er, -36710, 801, 1145781, 801, 1
91, 54, 145, Xe, -52471, 401, 1180566, 401, 1
90, 55, 145, Cs, -60185.471, 50.086, 1187497.841, 50.087, 0
89, 56, 145, Ba, -68070.025, 59.583, 1194600.042, 59.584, 0
88, 57, 145, La, -72993.377, 68.504, 1198741.041, 68.504, 0
87, 58, 145, Ce, -77101.730, 39.633, 1202067.040, 39.634, 0
86, 59, 145, Pr, -79636.301, 7.612, 1203819.257, 7.614, 0
